Product Title;Product Version;Product Artist;Product Barcode;Product Catalog Number;Product Label;Asset Title;Asset Version;Asset Artist;Asset ISRC;Asset Duration;Sale ID;Report ID;Report Name;Sale Unit Type;Sale Type;Sale Start date;Sale End date;Sale Store Name;Sale Country;Unit Count;Royalty;Currency;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849533845;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;AT;123;2,18637408;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849533844;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;NZ;3;0,05565936;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;849533836;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;DE;11;0,24020424;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849533796;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;EE;6;0,171804;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;849533758;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;US;3;0,12175536;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849533745;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;NL;42;0,76669728;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849533721;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;CA;158;2,28905136;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849533717;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CA;434;6,60594208;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;849533716;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;IE;2;0,03590168;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;849533703;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;IL;1;0,02183616;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849533689;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CA;69;1,05025392;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;849533682;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;NO;9;0,20806368;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;849533674;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;AU;19;0,27295824;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849533672;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;PT;1;0,01266432;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849533664;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;NZ;131;4,4048904;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849533620;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;IT;296;0,45092576;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;849533602;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;SG;2;0,05000032;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849534260;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;ZA;4;0,00623424;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849534256;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;JP;28;0,02144448;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849534240;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;DK;5;0,12242448;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;849534232;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;DE;4;0,07601856;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849534231;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;PL;1;0,02359112;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;849534192;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;AT;6;0,11178384;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849534159;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CZ;1;0,0307764;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849534158;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;DO;1;0,01323344;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;849534147;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;NO;5;0,00736656;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;849534114;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;EC;1;0,00141728;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;849534110;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;AU;7;0,15765592;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849534101;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;US;1;0,0347208;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;849534059;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;DK;8;0,167076;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849534057;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;AR;4;0,05612448;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849534051;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;FI;212;4,1684952;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849534049;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;MY;10;0,02638448;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;849534043;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;PA;3;0,08061192;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849534042;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;CH;1;0,03295824;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849534019;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;EG;1;0,01583856;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;849534009;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;SE;172;3,89797488;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849533984;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CO;1;0,00688864;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849536904;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;AU;340;11,26158328;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;849536892;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;TR;5;0,00177984;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849536881;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;US;412;15,6942748;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849536880;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;LT;3;0,08020816;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849536875;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CZ;47;0,0329188;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849536868;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CH;48;2,46937144;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;849536777;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;MY;4;0,0730476;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849536763;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;BE;39;1,64068288;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849536734;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;VN;1;0;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849536699;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;EE;1;0,021836;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849536678;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;LB;1;0,00054384;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849536676;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;AT;21;0,83319584;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849536673;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;ZA;41;0,064684;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849536655;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;SE;1;0,22329576;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849536642;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;ZA;1;0,02007264;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849536634;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;BE;19;0,40736912;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;849536630;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;US;582;22,17006608;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849536627;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;GB;164;4,51216632;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;849533952;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;DE;19;0,3004304;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849533951;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;SE;28;1,95722496;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849533933;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;FI;9;0,22334736;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849533913;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;LU;1;0,04769312;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849533908;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;SV;1;0,00925344;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;849533881;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;CA;1;0,01095072;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849533874;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;NO;5;0,26898656;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849533873;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;SV;2;0,018746;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849533860;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;NZ;18;0,86576032;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849533854;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;DE;36;0,78611248;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;849534422;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CR;1;0,02495072;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849534421;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;CA;99;2,60682624;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849534415;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;LT;12;0,32083264;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;849533961;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CH;5;0,00971496;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849535218;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CZ;6;0,06685936;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849535198;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;NO;2;0,06718896;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849535185;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;HU;114;1,24278152;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849535166;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;EC;2;0,02194312;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849535157;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;RO;4;0,07777736;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849535142;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;GB;30;1,45605744;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849528473;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;FR;1;0,02372112;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849528453;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;LV;2;0,00098736;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849535109;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CY;1;0,01853176;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849528446;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;CA;56;0,811308;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849535090;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CO;16;0,2582828;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;849528424;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;BR;3;0,02902512;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849535069;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;IE;39;0,13161752;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849535051;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;TW;15;0,00496048;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849528406;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;US;769;5,29058496;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849530866;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;BR;1;0,00967776;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;849530856;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;IS;2;0,00067728;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;849530854;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;AR;1;0,01402704;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849530841;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CO;4;0,03239968;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849530834;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;NZ;6;0,13207896;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849530821;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CA;4;0,1023408;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849530815;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;IE;36;0,64620552;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849530805;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CH;2;0,0484924;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849530801;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;NO;357;15,5514344;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849536834;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;MY;36;0,65744488;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;849536825;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;TR;1;0,00035432;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;849536824;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;PT;2;0,05456528;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849536800;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;SA;8;0,03354504;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849536792;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CH;14;0,30270464;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849534089;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;PY;3;0,07357056;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849534064;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;SE;45147;822,541693;SEK;;;
Epos No. 1;Short Edit;Mares;8,71886E+12;HYBR273;Hybris;Epos No. 1;Short Edit;Mares;SEWGI1801701;223;849530750;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;CA;1;0,01721336;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;849530744;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;DK;2;0,29309088;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;849530736;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;LU;7;0,17143344;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Epos No. 1;;Mares;SEWGI1801501;332;849530717;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;AT;2;0,07355848;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849530715;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;HU;3;0,02812312;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Rock'n'Roll Will Never Die;;Mares;SEWGI1801504;251;849530713;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;SE;1;0,01379856;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Allt vi har är tid;;Mares;SEWGI1801503;250;849530704;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;NO;4;0,25456752;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849530669;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;PT;8;0,11657376;SEK;;;
Cyklar ni så springer jag;;Mares;7,07125E+12;HYBR204;Hybris;Cyklar ni så springer jag;;Mares;SEWGI1605601;208;849530653;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;SK;2;0,020808;SEK;;;
Nattens sista dans;;Mares;7,07125E+12;HYBR222;Hybris;Nattens sista dans;;Mares;SEWGI1700701;172;849530637;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;SE;669;15,16131264;SEK;;;
Rock'n'Roll Will Never Die;;Mares;8,71886E+12;HYBR268;Hybris;Fri;;Mares;SEWGI1801502;263;849530635;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;BE;2;0,02691984;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;849530621;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;NO;328;15,33389664;SEK;;;
Höga klackar;O2H remix;Mares;7,07125E+12;HYBR165REMIX;Hybris;Höga klackar;O2H remix;Mares;SEWGI1602401;208;849530617;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;HU;7;0,07631064;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849530604;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;DK;16;0,39175344;SEK;;;
Allt du gör och att du finns;;Mares;7,07125E+12;HYBR7071245201470;Hybris;Allt du gör och att du finns;;Mares;SEWGI1509001;260;849530603;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;NO;59;1,70233456;SEK;;;
95;;Mares;7,07125E+12;HYBR250;Hybris;95;;Mares;SEWGI1704101;229;849530596;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;FI;242;12,11835072;SEK;;;
Freddie;;Mares;7,07125E+12;HYBR7071245386337;Hybris;Freddie;;Mares;SEWGI1801901;172;849530591;131001;;Asset;Streaming;2019-02-01;2019-02-28;Spotify;GR;11;0,00962432;SEK;;;
Höga klackar;;Mares;7,07125E+12;HYBR165;Hybris;Höga klackar;;Mares;SEWGI1605001;181;849530584;130996;;Asset;Streaming;2019-01-01;2019-01-31;Spotify;NZ;36;1,54782144;SEK;;;
